product_name,product_url,product_image_link,product_price
Hatteras,https://www.glassesshop.com/eyeglasses/fp2132,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5edcce09795.jpg",$29.95
Carmelita,https://www.glassesshop.com/eyeglasses/ft0319,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5d03189692b6e.jpg",$54.95
Sherwood,https://www.glassesshop.com/eyeglasses/sm0885,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5cdcb3e76ce02.jpg",$29.95
Drew,https://www.glassesshop.com/eyeglasses/fm1229,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af160e55bf3b.jpg",$29.95
Silber,https://www.glassesshop.com/eyeglasses/fm1182,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd64b80c1f1.jpg",$9.95
Abra,https://www.glassesshop.com/eyeglasses/fp1942,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5db00f2136e16.jpg",$19.95
Astrid,https://www.glassesshop.com/eyeglasses/fp1502,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c1328544a.jpg",$9.95
Dominic,https://www.glassesshop.com/eyeglasses/fp2151,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5f9faec3362e6.jpg",$12.95
Stephen,https://www.glassesshop.com/eyeglasses/sm0898,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f30ccc7b43.jpg",$12.95
LaSalle,https://www.glassesshop.com/eyeglasses/fp2052,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a6aa1fb34.jpg",$19.95
Dinas,https://www.glassesshop.com/eyeglasses/fp1946,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c139ac5ce.jpg",$12.95
Novia,https://www.glassesshop.com/eyeglasses/fp1699,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b03bbbbf1499.jpg",$19.95
Winston,https://www.glassesshop.com/eyeglasses/fm1500,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202010/5f9237b7bed41.jpg",$24.95
Norfolk,https://www.glassesshop.com/eyeglasses/fm1462,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb913b653862.jpg",$34.95
Bevis,https://www.glassesshop.com/eyeglasses/fm1495,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f30625eb2b.jpg",$29.95
Bellaire,https://www.glassesshop.com/eyeglasses/fp2175,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5f9faf659d15f.jpg",$24.95
Delia,https://www.glassesshop.com/eyeglasses/st0245,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30c1989004e.jpg",$54.95
Dominic,https://www.glassesshop.com/eyeglasses/fp2149,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5f9faeb45812b.jpg",$12.95
Laura,https://www.glassesshop.com/eyeglasses/fz1098,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c91dd8f1.jpg",$9.95
Matthew,https://www.glassesshop.com/eyeglasses/sm0751,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201707/5965e6954a9f3.jpg",$44.95
Ogden,https://www.glassesshop.com/eyeglasses/fp2165,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5f9faf1aa2b44.jpg",$24.95
Bevis,https://www.glassesshop.com/eyeglasses/fm1494,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f305bd93d4.jpg",$29.95
Allen,https://www.glassesshop.com/eyeglasses/sm0900,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f30da5833b.jpg",$29.95
Asheville,https://www.glassesshop.com/eyeglasses/fp1991,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9e77ae6e.jpg",$12.95
Ezekiel,https://www.glassesshop.com/eyeglasses/fz1279,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc50f665fff.jpg",$29.95
Arlene,https://www.glassesshop.com/eyeglasses/fp1763,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5ca2bda91b3a0.jpg",$24.95
Fresno,https://www.glassesshop.com/eyeglasses/fp2038,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f71e127e.jpg",$12.95
Ezekiel,https://www.glassesshop.com/eyeglasses/fz1277,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc50f6605c9.jpg",$29.95
Celeste,https://www.glassesshop.com/eyeglasses/fm1470,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d29c54cab.jpg",$34.95
Prairie,https://www.glassesshop.com/eyeglasses/fz1512,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f30f4cd92b.jpg",$34.95
Miami,https://www.glassesshop.com/eyeglasses/fz0982,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201704/58f85d7ca440d.jpg",$29.95
Wheaton,https://www.glassesshop.com/eyeglasses/ft0389,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a7748d48b.jpg",$44.95
